paths,antithetic,repetition,seed_key,value,standard_error,lower,upper,observations,confidence,error,interval_contains_analytical,seconds
32000,False,26,0.186,5.579919825294899,0.04857573478621191,5.484709533256847,5.675130117332952,32000,0.95,0.006393803037928691,True,0.0004609580000760616
32000,False,27,0.187,5.587621642781078,0.0484063479297009,5.4927433554393374,5.682499930122818,32000,0.95,0.014095620524106955,True,0.0005199999995966209
32000,False,28,0.188,5.604110996480059,0.04862822870377787,5.508797814362347,5.699424178597771,32000,0.95,0.030584974223088146,True,0.0005522920000657905
32000,False,29,0.189,5.561525771441277,0.04845606644300311,5.466550033918041,5.656501508964513,32000,0.95,-0.012000250815694002,True,0.0004650830001082795
32000,False,30,0.190,5.572336797545149,0.04829252461343447,5.477681608242587,5.6669919868477105,32000,0.95,-0.0011892247118217014,True,0.0004603750003298046
32000,False,31,0.191,5.543177013196963,0.04825755160464812,5.448590372324901,5.637763654069024,32000,0.95,-0.030349009060008036,True,0.000439165999978286
32000,False,32,0.192,5.504198652425917,0.04826735588181663,5.409592794796836,5.598804510054999,32000,0.95,-0.06932736983105325,True,0.0004369169996607525
32000,False,33,0.193,5.590271089145833,0.048885061954856805,5.49445450406473,5.686087674226937,32000,0.95,0.01674506688886268,True,0.00044449999995777034
32000,False,34,0.194,5.6724635137716675,0.048709696847228756,5.576990650986975,5.76793637655636,32000,0.95,0.09893749151469677,False,0.0004364579999673879
32000,False,35,0.195,5.522671987257954,0.048182826601135806,5.428231810241525,5.617112164274384,32000,0.95,-0.050854034999016307,True,0.0004312920000302256
32000,False,36,0.196,5.489533090482282,0.048089869046144255,5.3952751138174655,5.583791067147098,32000,0.95,-0.0839929317746888,True,0.00043133400004080613
32000,False,37,0.197,5.629917025534363,0.048954880170871656,5.533963594088184,5.725870456980542,32000,0.95,0.056391003277392215,True,0.00043425000012575765
32000,False,38,0.198,5.520846676845181,0.04817172883559496,5.426428251872293,5.6152651018180695,32000,0.95,-0.05267934541178931,True,0.000443249999989348
32000,False,39,0.199,5.568112424115546,0.04858897970911816,5.4728761715236605,5.663348676707432,32000,0.95,-0.005413598141424281,True,0.0004413339997881849
32000,True,0,0.200,5.569035437674192,0.037308260692407065,5.4959070580519915,5.642163817296393,16000,0.95,-0.00449058458277829,True,0.00036095799987378996
32000,True,1,0.201,5.524970912704739,0.036872953091658105,5.452695784852768,5.59724604055671,16000,0.95,-0.048555109552231634,True,0.00036016700005347957
32000,True,2,0.202,5.529644688074406,0.03703554557560244,5.457050860699355,5.602238515449456,16000,0.95,-0.04388133418256501,True,0.0003693329999805428
32000,True,3,0.203,5.601275154251619,0.03715706579319193,5.528443133606801,5.674107174896436,16000,0.95,0.027749131994648124,True,0.00035950000028606155
32000,True,4,0.204,5.613442478869011,0.037039555078328366,5.540840792418464,5.686044165319558,16000,0.95,0.03991645661204046,True,0.0003594160002649005
32000,True,5,0.205,5.604639400627915,0.03686680292024409,5.532376327802407,5.676902473453424,16000,0.95,0.031113378370944744,True,0.00035954200029664207
32000,True,6,0.206,5.627102990551237,0.03726257631059885,5.554064157446448,5.700141823656026,16000,0.95,0.053576968294266614,True,0.00036316600017016754
32000,True,7,0.207,5.572996534242576,0.03702635537861508,5.500420720685421,5.645572347799732,16000,0.95,-0.0005294880143944525,True,0.00036212499981047586
32000,True,8,0.208,5.590233087466505,0.036954108694131224,5.517798885522202,5.662667289410807,16000,0.95,0.016707065209534022,True,0.00036983299969506334
32000,True,9,0.209,5.570528524018151,0.03702803475980713,5.497949418685312,5.64310762935099,16000,0.95,-0.0029974982388196736,True,0.0003706249999595457
32000,True,10,0.210,5.5314091572657125,0.03692790243052292,5.459026322540306,5.603791991991119,16000,0.95,-0.04211686499125822,True,0.0003782920002777246
32000,True,11,0.211,5.498759742538492,0.036835972525770165,5.4265571007475355,5.570962384329448,16000,0.95,-0.07476627971847893,False,0.00036858400017081294
32000,True,12,0.212,5.495380866751666,0.03704965908626823,5.422759375311162,5.56800235819217,16000,0.95,-0.07814515550530476,False,0.0003676249998534331
32000,True,13,0.213,5.606608542764317,0.03690665822603022,5.534267349064841,5.678949736463792,16000,0.95,0.03308252050734595,True,0.0003672920001918101
32000,True,14,0.214,5.628990036119228,0.037308482334748205,5.555861222053155,5.702118850185302,16000,0.95,0.055464013862257744,True,0.00036249999993742676
32000,True,15,0.215,5.652080952856262,0.03745086383840045,5.578673055057604,5.72548885065492,16000,0.95,0.07855493059929142,False,0.00036216700027580373
32000,True,16,0.216,5.548799077634807,0.036985967826064774,5.476302428215033,5.621295727054581,16000,0.95,-0.02472694462216385,True,0.0003606250002121669
32000,True,17,0.217,5.618182816948551,0.03713583851955034,5.5453924041432945,5.690973229753807,16000,0.95,0.044656794691579904,True,0.00036104200034969836
32000,True,18,0.218,5.5911575992233,0.03709072283291538,5.518455618229067,5.663859580217533,16000,0.95,0.017631576966329554,True,0.00035829200032821973
32000,True,19,0.219,5.61725923045735,0.03735660332331583,5.544036093851054,5.6904823670636455,16000,0.95,0.04373320820037918,True,0.00035933300023316406
32000,True,20,0.220,5.564463653207468,0.03702180208077051,5.491896764625294,5.637030541789641,16000,0.95,-0.009062369049503083,True,0.00036066700022274745
32000,True,21,0.221,5.602090209624057,0.037096461123205755,5.529376980936608,5.674803438311507,16000,0.95,0.028564187367086546,True,0.00035829200032821973
32000,True,22,0.222,5.537445945569949,0.03697727899627049,5.464966327232083,5.609925563907816,16000,0.95,-0.03608007668702129,True,0.00036033300011695246
32000,True,23,0.223,5.557337295214287,0.036917469926410026,5.484974909368218,5.629699681060356,16000,0.95,-0.01618872704268348,True,0.0003619580002123257
32000,True,24,0.224,5.500789324530548,0.03664894372662269,5.428953280183979,5.572625368877118,16000,0.95,-0.07273669772642233,False,0.00035791699974652147
32000,True,25,0.225,5.5561624123155555,0.03719603190863582,5.483254013709672,5.629070810921439,16000,0.95,-0.01736360994141517,True,0.00036133399999016547
32000,True,26,0.226,5.520581441317352,0.03716646778856918,5.447730991706017,5.593431890928688,16000,0.95,-0.05294458093961829,True,0.00036104200034969836
32000,True,27,0.227,5.529076034827667,0.03676425347019271,5.457013970437669,5.601138099217665,16000,0.95,-0.04444998742930384,True,0.0003602090000640601
32000,True,28,0.228,5.595611829728733,0.03699368972332517,5.523100044523377,5.668123614934088,16000,0.95,0.02208580747176203,True,0.00035954200029664207
32000,True,29,0.229,5.580580674389198,0.0368027748448785,5.508443103779952,5.652718244998444,16000,0.95,0.007054652132227446,True,0.00035712500039153383
32000,True,30,0.230,5.589930718887605,0.03709542622126043,5.517219518724159,5.662641919051052,16000,0.95,0.016404696630634596,True,0.00037550000024566543
32000,True,31,0.231,5.550929308798357,0.03717420963015755,5.478063684308317,5.623794933288396,16000,0.95,-0.022596713458614026,True,0.0003590420001273742
32000,True,32,0.232,5.563310856418822,0.03739308326526114,5.4900162150306455,5.636605497806998,16000,0.95,-0.010215165838149076,True,0.0003592919997572608
32000,True,33,0.233,5.558556051801614,0.03674740141471482,5.486527019332363,5.630585084270865,16000,0.95,-0.014969970455356751,True,0.00035916700016969116
32000,True,34,0.234,5.5533970058931414,0.03715747973944103,5.480564173867201,5.626229837919082,16000,0.95,-0.020129016363829244,True,0.0003600830000323185
32000,True,35,0.235,5.579167656264509,0.036969751880255024,5.506702791919116,5.651632520609903,16000,0.95,0.005641634007538698,True,0.00035991599997942103
32000,True,36,0.236,5.5090275911635,0.03697009127524192,5.436562061565827,5.581493120761173,16000,0.95,-0.06449843109347064,True,0.00037795799971718225
32000,True,37,0.237,5.632264561437447,0.037243842203678275,5.559262449285534,5.70526667358936,16000,0.95,0.058738539180476224,True,0.0003597079999053676
32000,True,38,0.238,5.555287488429242,0.03695573048583666,5.482850107591116,5.627724869267368,16000,0.95,-0.018238533827728887,True,0.0003579579997676774
32000,True,39,0.239,5.593169645865666,0.037258119633684604,5.520139548347988,5.666199743383345,16000,0.95,0.01964362360869565,True,0.0003619170001911698
